ID	log2Exp	log2FC
ASHGA5P025685	4.015	-2.929
ASHGA5P025688	5.12	3.654
ASHGA5P025689	14.709	2.539
ASHGA5P025690	8.911	3.573
ASHGA5P025691	8.699	3.691
ASHGA5P025692	8.997	0.829
ASHGA5P025694	6.273	3.15
ASHGA5P025695	6.816	2.372
ASHGA5P025697	6.592	-1.771
ASHGA5P025698	2.991	1.232
ASHGA5P025699	8.051	0.969
ASHGA5P025700	7.963	0.484
ASHGA5P025703	7.108	0.635
ASHGA5P025704	10.449	-0.508
ASHGA5P025705	8.532	-2.746
ASHGA5P025707	6.939	1.36
ASHGA5P025709	8.576	-1.3
ASHGA5P025710	6.694	-0.993
ASHGA5P025711	3.673	-1.284
ASHGA5P025712	6.645	0.873
ASHGA5P025713	5.194	-1.562
ASHGA5P025715	5.555	-4.512
ASHGA5P025717	7.719	-2.551
ASHGA5P025718	5.781	-4.049
ASHGA5P025719	2.896	-0.691
ASHGA5P025721	8.889	1.195
ASHGA5P025722	6.808	0.63
ASHGA5P025723	9.075	-0.777
ASHGA5P025724	5.775	1.081
ASHGA5P025725	4.064	1.015
ASHGA5P025727	9.538	-0.918
ASHGA5P025731	7.774	-2.161
ASHGA5P025733	7.594	0.906
ASHGA5P025734	6.962	3.796
ASHGA5P025735	6.551	2.321
ASHGA5P025736	8.418	-0.703
ASHGA5P025737	6.856	-1.549
ASHGA5P025738	8.572	-1.587
ASHGA5P025739	7.445	-2.568
ASHGA5P025740	12.601	1.826
ASHGA5P025741	4.661	-2.557
ASHGA5P025742	7.821	0.87
ASHGA5P025743	9.911	-1.446
ASHGA5P025744	10.6	-1.101
ASHGA5P025745	9.773	-1.101
ASHGA5P025746	3.984	0.497
ASHGA5P025747	11.23	-1.183
ASHGA5P025748	3.512	-1.514
ASHGA5P025750	9.106	1.335
ASHGA5P025752	3.118	-0.685
ASHGA5P025756	7.555	-2.218
ASHGA5P025757	5.387	-5.659
ASHGA5P025758	6.843	-0.545
ASHGA5P025759	5.814	-3.078
ASHGA5P025761	4.266	-1.573
ASHGA5P025763	3.247	1.606
ASHGA5P025764	5.868	0.789
ASHGA5P025765	11.247	3.437
ASHGA5P025766	14.473	2.647
ASHGA5P025767	5.662	-1.082
ASHGA5P025769	11.598	0.934
ASHGA5P025773	8.002	1.091
ASHGA5P025774	9.961	0.699
ASHGA5P025777	8.822	1.882
ASHGA5P025780	6.416	2.508
ASHGA5P025782	4.706	2.638
ASHGA5P025783	7.193	-2.457
ASHGA5P025785	12.515	0.365
ASHGA5P025786	9.962	1.967
ASHGA5P025788	6.378	-1.171
ASHGA5P025789	5.619	-1.796
ASHGA5P025790	6.272	-0.875
ASHGA5P025792	9.755	2.852
ASHGA5P025794	16.867	0.397
ASHGA5P025796	12.06	0.823
ASHGA5P025797	7.443	0.635
ASHGA5P025798	7.074	-2.11
ASHGA5P025800	10.061	-1.317
ASHGA5P025801	2.962	1.174
ASHGA5P025802	5.51	2.253
ASHGA5P025803	11.132	-0.641
ASHGA5P025805	4.396	2.072
ASHGA5P025806	3.81	2.507
ASHGA5P025807	4.041	3.249
ASHGA5P025808	6.978	2.016
ASHGA5P025809	3.257	1.765
ASHGA5P025810	6.32	3.299
ASHGA5P025811	7.125	2.145
ASHGA5P025812	3.996	-1.056
ASHGA5P025816	3.36	-0.78
ASHGA5P025818	2.615	0.48
ASHGA5P025821	3.047	1.345
ASHGA5P025823	7.646	-0.465
ASHGA5P025824	8.532	2.702
ASHGA5P025829	3.416	1.866
ASHGA5P025831	10.381	0.575
ASHGA5P025832	13.141	0.842
ASHGA5P025833	7.514	-1.738
ASHGA5P025835	5.339	0.762
ASHGA5P025836	7.038	0.687
ASHGA5P025837	3.094	1.339
ASHGA5P025839	10.68	-2.241
ASHGA5P025840	6.885	-0.759
ASHGA5P025841	10.947	0.84
ASHGA5P025843	6.988	1.413
ASHGA5P025845	4.315	-3.527
ASHGA5P025847	4.303	-1.118
ASHGA5P025848	2.83	0.838
ASHGA5P025852	8.973	1.169
ASHGA5P025853	5.271	1.01
ASHGA5P025856	2.742	0.734
ASHGA5P025857	5.347	1.875
ASHGA5P025858	5.484	1.043
ASHGA5P025859	7.754	1.222
ASHGA5P025860	4.905	-2.002
ASHGA5P025862	5.076	1.38
ASHGA5P025863	10.313	0.573
ASHGA5P025866	11.333	0.651
ASHGA5P025868	9.631	-0.616
ASHGA5P025869	7.345	-0.99
ASHGA5P025870	8.169	1.197
ASHGA5P025871	8.755	1.734
ASHGA5P025872	5.618	-1.472
ASHGA5P025873	4.201	-2.15
ASHGA5P025874	8.257	0.925
ASHGA5P025875	10.678	1.472
ASHGA5P025876	5.385	1.636
ASHGA5P025879	5.337	-4.523
ASHGA5P025880	5.225	-4.253
ASHGA5P025882	10.953	0.643
ASHGA5P025884	4.348	1.17
ASHGA5P025885	3.189	1.287
ASHGA5P025886	11.305	1.556
ASHGA5P025887	4.899	-3.179
ASHGA5P025888	8.465	-2.647
ASHGA5P025890	3.354	-0.788
ASHGA5P025891	10.441	3.492
ASHGA5P025893	11.764	-0.444
ASHGA5P025894	8.279	1.519
ASHGA5P025895	7.979	-0.768
ASHGA5P025897	14.308	0.788
ASHGA5P025901	7.577	1.615
ASHGA5P025905	4.652	1.287
ASHGA5P025907	10.169	-2.044
ASHGA5P025908	6.371	-0.391
ASHGA5P025910	6.481	-5.091
ASHGA5P025913	4.598	0.995
ASHGA5P025917	11.477	-0.895
ASHGA5P025919	4.262	1.192
ASHGA5P025920	10.006	1.623
ASHGA5P025924	5.738	1.027
ASHGA5P025926	9.064	-0.913
ASHGA5P025928	5.329	1.632
ASHGA5P025933	10.519	1.093
ASHGA5P025934	4.014	-1.157
ASHGA5P025936	4.932	2.398
ASHGA5P025940	5.438	3.486
ASHGA5P025941	4.215	1.421
ASHGA5P025942	5.925	0.536
ASHGA5P025943	2.894	1.02
ASHGA5P025944	5.194	1.446
ASHGA5P025946	8.212	-1.672
ASHGA5P025947	9.694	1.539
ASHGA5P025948	6	-1.289
ASHGA5P025949	7.738	1.086
ASHGA5P025952	7.384	-3.049
ASHGA5P025953	3.751	2.389
ASHGA5P025954	2.661	0.573
ASHGA5P025955	4.458	-0.797
ASHGA5P025957	2.651	0.553
ASHGA5P025958	7.786	1.042
ASHGA5P025962	7.246	-0.524
ASHGA5P025963	3.064	1.378
ASHGA5P025964	6.177	-4.21
ASHGA5P025965	7.082	0.742
ASHGA5P025968	3.935	-0.991
ASHGA5P025972	5.642	1.658
ASHGA5P025975	3.028	1.307
ASHGA5P025977	3.08	1.411
ASHGA5P025979	5.755	0.722
ASHGA5P025980	7.184	0.825
ASHGA5P025982	7.552	-0.6
ASHGA5P025984	7.25	1.485
ASHGA5P025985	2.955	-0.806
ASHGA5P025986	6.655	-1.859
ASHGA5P025987	9.778	0.37
ASHGA5P025988	6.25	-2.248
ASHGA5P025989	7.945	0.355
ASHGA5P025990	9.803	-2.017
ASHGA5P025991	5.238	0.733
ASHGA5P025994	16.088	-0.755
ASHGA5P025995	7.408	-3.892
ASHGA5P025997	4.668	0.82
ASHGA5P025998	7.431	-1.941
ASHGA5P026000	6.111	-1.077
ASHGA5P026001	4.306	-1.22
ASHGA5P026002	6.242	-1.928
ASHGA5P026003	10.493	-1.022
ASHGA5P026004	4.231	1.037
ASHGA5P026006	10.135	-1.351
ASHGA5P026007	7.358	-2.211
ASHGA5P026011	7.58	1.258
ASHGA5P026012	11.21	0.461
ASHGA5P026013	11.145	3.035
ASHGA5P026014	8.605	-1.649
ASHGA5P026015	7.532	1.172
ASHGA5P026016	5.832	-0.761
ASHGA5P026017	13.272	-0.637
ASHGA5P026018	5.398	-1.079
ASHGA5P026019	7.93	0.911
ASHGA5P026020	8.33	0.65
ASHGA5P026023	5.353	-1.838
ASHGA5P026024	8.627	0.45
ASHGA5P026025	4.777	0.929
ASHGA5P026027	9.268	-0.832
ASHGA5P026028	7.453	-1.2
ASHGA5P026029	2.888	1.028
ASHGA5P026030	9.045	-0.593
ASHGA5P026033	6.58	-1.174
ASHGA5P026034	8.307	-1.513
ASHGA5P026035	7.726	2.379
ASHGA5P026037	5.956	0.773
ASHGA5P026041	4.438	-2.215
ASHGA5P026043	4.534	2.037
ASHGA5P026044	5.485	1.04
ASHGA5P026047	13.902	-1.041
ASHGA5P026049	4.415	-2.24
ASHGA5P026050	3.065	1.105
ASHGA5P026052	7.892	0.4
ASHGA5P026055	5.922	1.413
ASHGA5P026057	8.816	-3.069
ASHGA5P026060	3.309	-0.668
ASHGA5P026061	3.059	1.369
ASHGA5P026063	3.042	-0.979
ASHGA5P026064	7.491	-1.546
ASHGA5P026066	3.136	-1.173
ASHGA5P026070	6.837	0.546
ASHGA5P026071	7.551	0.802
ASHGA5P026072	9.412	1.064
ASHGA5P026073	3.5	1.602
ASHGA5P026074	7.181	0.333
ASHGA5P026075	5.743	1.873
ASHGA5P026076	3.645	0.645
ASHGA5P026080	2.636	0.524
ASHGA5P026083	12.713	-0.381
ASHGA5P026085	7.133	-0.533
ASHGA5P026089	8.762	0.624
ASHGA5P026091	6.191	0.842
ASHGA5P026094	6.744	2.44
ASHGA5P026095	6.37	0.64
ASHGA5P026097	4.224	1.704
ASHGA5P026098	4.429	0.812
ASHGA5P026099	7.619	0.489
ASHGA5P026100	11.784	1.835
ASHGA5P026101	3.108	1.163
ASHGA5P026104	3.353	-1.559
ASHGA5P026105	6.358	1.08
ASHGA5P026106	9.987	0.666
ASHGA5P026109	10.603	1.311
ASHGA5P026111	3.292	1.56
ASHGA5P026112	6.671	1.427
ASHGA5P026113	5.568	0.958
ASHGA5P026115	7.693	-4.104
ASHGA5P026116	3.041	1.332
ASHGA5P026118	7.507	1.402
ASHGA5P026125	4.074	-1.058
ASHGA5P026128	5.357	0.388
ASHGA5P026129	7.593	1.319
ASHGA5P026130	6.708	0.371
ASHGA5P026131	3.117	-0.708
ASHGA5P026133	7.721	0.327
ASHGA5P026135	2.627	0.505
ASHGA5P026136	4.397	-1.678
ASHGA5P026138	7.917	-1.071
ASHGA5P026140	8.445	1.063
ASHGA5P026141	2.718	0.687
ASHGA5P026142	6.108	0.885
ASHGA5P026143	8.257	1.063
ASHGA5P026144	7.405	3.337
ASHGA5P026145	2.77	0.791
ASHGA5P026147	4.315	0.77
ASHGA5P026149	6.861	0.565
ASHGA5P026153	7.54	0.833
ASHGA5P026155	3.035	1.321
ASHGA5P026156	8.272	0.558
ASHGA5P026159	3.486	-1.854
ASHGA5P026160	2.804	0.682
ASHGA5P026164	5.409	3.363
ASHGA5P026166	2.889	1.029
ASHGA5P026167	3.426	1.677
ASHGA5P026168	7.569	0.811
ASHGA5P026169	8.582	0.839
ASHGA5P026173	5.67	1.392
ASHGA5P026174	7.272	1.506
ASHGA5P026177	6.318	0.978
ASHGA5P026180	7.946	0.441
ASHGA5P026184	2.746	0.559
ASHGA5P026186	7.267	2.177
ASHGA5P026188	9.249	0.876
ASHGA5P026192	6.485	-0.82
ASHGA5P026195	8.035	1.265
ASHGA5P026200	6.728	0.774
ASHGA5P026201	8.054	-1.735
ASHGA5P026202	8.807	1.019
ASHGA5P026204	5.598	-3.508
ASHGA5P026205	3.15	1.011
ASHGA5P026207	2.899	0.937
ASHGA5P026208	9.978	3.406
ASHGA5P026210	9.344	2.971
ASHGA5P026211	5.718	-2.39
ASHGA5P026212	9.861	0.452
ASHGA5P026214	3.271	-0.727
ASHGA5P026217	10.304	-1.554
ASHGA5P026222	3.539	-1.341
ASHGA5P026223	13.075	0.475
ASHGA5P026224	3.857	1.236
ASHGA5P026225	5.692	1.67
ASHGA5P026226	8.534	-2.569
ASHGA5P026227	6.84	1.03
ASHGA5P026228	7.376	0.508
ASHGA5P026231	8.568	-1.609
ASHGA5P026235	3.024	1.135
ASHGA5P026236	9.567	0.919
ASHGA5P026237	14.252	2.047
ASHGA5P026238	6.449	-2.132
ASHGA5P026239	5.545	-3.912
ASHGA5P026240	8.974	1.314
ASHGA5P026242	9.763	0.923
ASHGA5P026243	2.711	0.673
ASHGA5P026245	6.38	-4.402
ASHGA5P026247	8.809	1.106
ASHGA5P026249	5.58	0.891
ASHGA5P026250	2.961	1.173
ASHGA5P026253	3.009	-0.476
ASHGA5P026254	3.089	1.264
ASHGA5P026258	2.729	0.709
ASHGA5P026260	5.804	0.71
ASHGA5P026262	6.042	-1.285
ASHGA5P026264	8.027	1.075
ASHGA5P026266	2.983	1.165
ASHGA5P026268	5.785	0.892
ASHGA5P026272	5.437	1.121
ASHGA5P026273	8.335	2.924
ASHGA5P026274	6.627	1.702
ASHGA5P026275	7.759	-1.198
ASHGA5P026277	3.051	1.352
ASHGA5P026279	7.496	-0.82
ASHGA5P026280	5.25	4.942
ASHGA5P026281	13.117	-0.391
ASHGA5P026282	2.862	0.975
ASHGA5P026285	3.186	1.534
ASHGA5P026286	5.327	1.604
ASHGA5P026287	8.763	4.71
ASHGA5P026289	6.349	1.429
ASHGA5P026290	4.544	1.703
ASHGA5P026294	12.397	-1.219
ASHGA5P026295	3.716	-2.314
ASHGA5P026296	6.349	3.119
ASHGA5P026297	3.652	-1.062
ASHGA5P026299	4.354	1.864
ASHGA5P026301	9.106	0.888
ASHGA5P026302	5.104	0.604
ASHGA5P026306	8.849	-1.401
ASHGA5P026307	4.463	-3.826
ASHGA5P026310	2.882	1.015
ASHGA5P026311	7.498	-0.47
ASHGA5P026312	8.157	1.095
ASHGA5P026313	8.812	-2.295
ASHGA5P026314	4.154	-3.141
ASHGA5P026316	6.89	-1.64
ASHGA5P026317	2.747	0.746
ASHGA5P026318	4.84	0.77
ASHGA5P026319	6.599	0.62
ASHGA5P026321	7.479	1.128
ASHGA5P026324	6.675	-2.386
ASHGA5P026325	3.243	-0.773
ASHGA5P026326	4.519	1.792
ASHGA5P026328	8.708	0.847
ASHGA5P026329	3.131	-1.062
ASHGA5P026331	7.538	-0.429
ASHGA5P026332	10.642	-0.537
ASHGA5P026333	5.499	0.872
ASHGA5P026346	5.893	1.224
ASHGA5P026348	7.031	0.685
ASHGA5P026353	2.886	0.715
ASHGA5P026354	8.105	0.485
ASHGA5P026355	3.211	-0.594
ASHGA5P026356	2.636	0.5
ASHGA5P026357	4.566	2.868
ASHGA5P026359	7.474	-7.776
ASHGA5P026360	5.81	0.896
ASHGA5P026362	5.431	1.21
ASHGA5P026364	5.715	-0.621
ASHGA5P026367	2.587	0.425
ASHGA5P026368	11.309	0.891
ASHGA5P026369	4.72	-2.229
ASHGA5P026370	8.731	0.705
ASHGA5P026374	2.623	0.497
ASHGA5P026375	3.94	1.771
ASHGA5P026376	2.975	1.187
ASHGA5P026378	5.559	1.801
ASHGA5P026379	2.847	0.945
ASHGA5P026380	4.674	1.296
ASHGA5P026381	8.12	-1.972
ASHGA5P026383	3.048	1.336
ASHGA5P026385	7.075	0.808
ASHGA5P026386	2.755	0.761
ASHGA5P026387	3.355	1.173
ASHGA5P026389	3.095	1.44
ASHGA5P026395	2.867	0.985
ASHGA5P026398	3.025	1.301
ASHGA5P026401	3.098	-0.443
ASHGA5P026403	3.029	-0.951
ASHGA5P026405	8.465	2.289
ASHGA5P026406	2.601	0.453
ASHGA5P026409	8.209	0.629
ASHGA5P026410	8.553	0.529
ASHGA5P026413	2.847	0.944
ASHGA5P026419	6.166	0.286
ASHGA5P026421	9.906	1.402
ASHGA5P026422	5.245	0.477
ASHGA5P026423	8.834	1.864
ASHGA5P026424	2.956	1.163
ASHGA5P026428	5.801	1.13
ASHGA5P026431	8.976	-0.434
ASHGA5P026432	3.026	-0.912
ASHGA5P026434	5.865	0.703
ASHGA5P026435	8.394	0.487
ASHGA5P026438	6.5	1.195
ASHGA5P026441	8.943	0.71
ASHGA5P026443	7.042	0.336
ASHGA5P026444	3.139	1.529
ASHGA5P026445	7.384	1.173
ASHGA5P026447	5.437	1.461
ASHGA5P026449	6.46	3.982
ASHGA5P026450	8.19	1.205
ASHGA5P026451	7.309	0.832
ASHGA5P026454	4.306	-1.462
ASHGA5P026455	7.325	-1.814
ASHGA5P026457	6.816	0.961
ASHGA5P026461	11.653	0.466
ASHGA5P026462	6.696	-0.875
ASHGA5P026463	5.109	1.678
ASHGA5P026464	3.413	-1.723
ASHGA5P026466	8.768	1.335
ASHGA5P026468	5.493	5.931
ASHGA5P026469	12.703	5.105
ASHGA5P026470	13.215	0.43
ASHGA5P026471	5.702	1.533
ASHGA5P026472	4.747	0.814
ASHGA5P026474	5.344	-4.699
ASHGA5P026477	8.968	0.362
ASHGA5P026479	7.095	0.612
ASHGA5P026480	8.457	2.045
ASHGA5P026482	7.29	0.533
ASHGA5P026483	6.017	1.141
ASHGA5P026484	12.397	-1.501
ASHGA5P026487	6.797	3.61
ASHGA5P026489	8.94	4.51
ASHGA5P026495	3.015	1.281
ASHGA5P026496	2.678	0.607
ASHGA5P026498	5.104	-0.752
ASHGA5P026500	6.127	-2.833
ASHGA5P026501	4.024	-2.945
ASHGA5P026503	16.36	-1.525
ASHGA5P026504	7.421	1.318
ASHGA5P026506	3.012	-0.918
ASHGA5P026507	6.696	1.639
ASHGA5P026508	8.323	1.182
ASHGA5P026512	5.026	-4.946
ASHGA5P026516	13.686	-1.207
ASHGA5P026519	4.889	4.615
ASHGA5P026520	2.907	1.064
ASHGA5P026523	4.964	4.909
ASHGA5P026525	4.38	0.992
ASHGA5P026526	13.488	1.626
ASHGA5P026527	4.886	1.783
ASHGA5P026528	9.284	0.558
ASHGA5P026530	10.403	-2.844
ASHGA5P026532	6.719	2.305
ASHGA5P026535	11.439	0.425
ASHGA5P026537	7.452	1.449
ASHGA5P026539	4.769	0.722
ASHGA5P026540	9.739	0.772
ASHGA5P026541	10.39	0.342
ASHGA5P026542	7.697	-0.482
ASHGA5P026544	7.373	2.107
ASHGA5P026545	6.086	2.478
ASHGA5P026547	9.421	-1.398
ASHGA5P026548	3.075	-1.033
ASHGA5P026549	4.922	1.904
ASHGA5P026550	4.038	2.455
ASHGA5P026551	6.51	2.341
ASHGA5P026552	7.26	-1.953
ASHGA5P026553	5.688	0.84
ASHGA5P026556	5.598	1.311
ASHGA5P026557	5.639	0.737
ASHGA5P026558	2.962	1.175
ASHGA5P026559	3.33	-1.555
ASHGA5P026560	5.73	1.887
ASHGA5P026562	6.176	1.324
ASHGA5P026565	9.421	-0.363
ASHGA5P026566	11.773	4.12
ASHGA5P026570	14.107	0.333
ASHGA5P026572	6.794	-1.678
ASHGA5P026575	8.165	0.706
ASHGA5P026576	5.417	5.167
ASHGA5P026577	7.327	-0.815
ASHGA5P026578	3.125	-1.132
ASHGA5P026579	7.181	2.038
ASHGA5P026580	2.852	0.955
ASHGA5P026581	11.614	-0.722
ASHGA5P026582	5.971	1.667
ASHGA5P026584	5.624	0.61
ASHGA5P026585	6.115	-3.669
ASHGA5P026586	6.379	0.91
ASHGA5P026587	6.59	1.082
ASHGA5P026589	6.692	0.994
ASHGA5P026591	2.823	0.897
ASHGA5P026592	2.621	0.492
ASHGA5P026593	9.304	1.031
ASHGA5P026594	3.688	1.889
ASHGA5P026595	9.269	0.721
ASHGA5P026597	6.739	-2.204
ASHGA5P026599	5.701	1.079
ASHGA5P026600	6.96	1.524
ASHGA5P026601	4.511	-2.887
ASHGA5P026602	7.154	0.573
ASHGA5P026603	6.093	1.508
ASHGA5P026605	8.412	0.935
ASHGA5P026606	7.152	0.522
ASHGA5P026607	3.747	1.884
ASHGA5P026608	5.692	-0.736
ASHGA5P026609	11.755	6.334
ASHGA5P026610	5.191	2.864
ASHGA5P026612	4.404	-2.408
ASHGA5P026615	9.271	1.829
ASHGA5P026616	4.168	3.322
ASHGA5P026617	3.004	-0.902
ASHGA5P026618	4.667	1.089
ASHGA5P026619	3.418	-1.736
ASHGA5P026620	3.107	-0.793
ASHGA5P026622	4.503	2.661
ASHGA5P026623	8.938	0.733
ASHGA5P026626	11.612	-1.502
ASHGA5P026627	6.13	0.487
ASHGA5P026629	5.401	1.349
ASHGA5P026631	8.026	1.665
ASHGA5P026634	5.099	-2.822
ASHGA5P026635	6.482	1.99
ASHGA5P026638	4.972	-4.75
ASHGA5P026639	2.826	0.648
ASHGA5P026640	6.215	0.584
ASHGA5P026642	10.934	0.785
ASHGA5P026645	3.414	1.643
ASHGA5P026646	6.232	1.416
ASHGA5P026648	10.028	0.765
ASHGA5P026649	6.507	-0.763
ASHGA5P026651	10.932	1.264
ASHGA5P026652	3.641	-1.159
ASHGA5P026654	4.484	2.922
ASHGA5P026657	5.76	0.753
ASHGA5P026658	9.983	2.588
ASHGA5P026659	5.161	-2.366
ASHGA5P026660	8.206	-1.398
ASHGA5P026663	8.98	1.472
ASHGA5P026664	6.657	1.609
ASHGA5P026665	5.252	-2.368
ASHGA5P026666	2.971	0.784
ASHGA5P026669	5.436	-0.657
ASHGA5P026670	7.562	1.311
ASHGA5P026671	7.784	0.868
ASHGA5P026672	3.032	1.316
ASHGA5P026676	6.672	0.521
ASHGA5P026679	5.149	2.061
ASHGA5P026680	2.783	0.817
ASHGA5P026681	3.614	-1.308
ASHGA5P026682	7.36	0.681
ASHGA5P026684	9.497	-1.132
ASHGA5P026685	8.872	-1.592
ASHGA5P026686	5.687	0.449
ASHGA5P026687	8.782	0.565
ASHGA5P026688	7.592	2.651
ASHGA5P026691	2.782	0.728
ASHGA5P026694	5.763	-4.739
ASHGA5P026696	4.384	1.289
ASHGA5P026697	6.157	3.142
ASHGA5P026698	4.575	-1.305
ASHGA5P026700	7.713	2.162
ASHGA5P026703	13.968	4.026
ASHGA5P026704	2.832	0.915
ASHGA5P026708	7.267	-0.383
ASHGA5P026710	8.68	1.238
ASHGA5P026711	4.4	1.689
ASHGA5P026712	10.967	2.982
ASHGA5P026713	6.179	0.459
ASHGA5P026714	8.405	-0.507
ASHGA5P026715	14.012	-0.961
ASHGA5P026718	5.608	3.289
ASHGA5P026720	2.601	0.453
ASHGA5P026721	3.585	1.929
ASHGA5P026722	3.037	0.748
ASHGA5P026723	6.048	-1.306
ASHGA5P026725	3.117	1.204
ASHGA5P026727	5.287	-5.469
ASHGA5P026728	7.122	0.841
ASHGA5P026729	7.754	1.851
ASHGA5P026731	5.357	1.014
ASHGA5P026733	7.323	3.647
ASHGA5P026735	3.012	1.104
ASHGA5P026736	9.726	1.449
ASHGA5P026738	7.339	1.75
ASHGA5P026739	12.762	-2.145
ASHGA5P026740	15.749	-1.445
ASHGA5P026741	10.03	0.321
ASHGA5P026743	3.022	1.296
ASHGA5P026744	11.24	0.619
ASHGA5P026745	7.665	1.761
ASHGA5P026748	6.817	2.177
ASHGA5P026749	9.549	2.553
ASHGA5P026751	9.129	1.881
ASHGA5P026753	6.982	2.727
ASHGA5P026754	7.04	0.907
ASHGA5P026755	2.88	1.011
ASHGA5P026756	4.148	-1.485
ASHGA5P026758	8.445	1.234
ASHGA5P026759	3.084	1.418
ASHGA5P026761	3.068	1.387
ASHGA5P026762	8.698	-0.619
ASHGA5P026763	5.115	-3.909
ASHGA5P026764	4.705	-2.977
ASHGA5P026765	10.009	0.457
ASHGA5P026766	8.432	-4.565
ASHGA5P026767	7.04	1.249
ASHGA5P026771	6.835	1.091
ASHGA5P026772	5.267	1.818
ASHGA5P026773	5.789	0.459
ASHGA5P026774	4.309	3.36
ASHGA5P026776	4.394	-1.552
ASHGA5P026777	3.401	-1.187
ASHGA5P026779	7.89	1.003
ASHGA5P026780	2.922	1.094
ASHGA5P026782	5.702	1.631
ASHGA5P026789	4.297	-1.932
ASHGA5P026790	2.883	1.016
ASHGA5P026794	7.138	-2.614
ASHGA5P026795	4.065	-3.02
ASHGA5P026801	2.822	0.875
ASHGA5P026803	5.174	1.328
ASHGA5P026805	4.708	1.131
ASHGA5P026808	6.246	0.982
ASHGA5P026811	4.434	-0.783
ASHGA5P026814	6.397	-1.189
ASHGA5P026815	11.535	-0.67
ASHGA5P026816	7.087	1.63
ASHGA5P026817	4.934	1.162
ASHGA5P026818	7.923	0.747
ASHGA5P026821	8.749	1.099
ASHGA5P026822	6.116	0.716
ASHGA5P026823	7.444	2.086
ASHGA5P026827	7.535	-2.298
ASHGA5P026829	6.264	-0.81
ASHGA5P026831	4.5	-2.85
ASHGA5P026836	5.504	-4.58
ASHGA5P026840	6.077	0.813
ASHGA5P026846	8.563	-1.017
ASHGA5P026850	11.741	-0.754
ASHGA5P026851	6.702	1.892
ASHGA5P026852	4.942	1.378
ASHGA5P026853	5.259	1.259
ASHGA5P026854	4.914	-3.406
ASHGA5P026855	2.72	0.691
ASHGA5P026856	5.578	-1.75
ASHGA5P026858	5.244	1.857
ASHGA5P026859	2.897	0.868
ASHGA5P026861	5.098	2.257
ASHGA5P026862	7.567	-1.015
ASHGA5P026865	7.258	0.655
ASHGA5P026868	7.621	0.739
ASHGA5P026869	7.913	0.893
ASHGA5P026871	2.899	1.049
ASHGA5P026872	6.004	1.296
ASHGA5P026873	2.988	0.896
ASHGA5P026874	2.863	0.977
ASHGA5P026875	2.742	0.58
ASHGA5P026879	3.034	-0.928
ASHGA5P026882	4.992	0.759
ASHGA5P026883	5.862	0.593
ASHGA5P026885	3.06	1.371
ASHGA5P026886	5.571	1.88
ASHGA5P026889	11.785	-1.18
ASHGA5P026891	10.679	-0.816
ASHGA5P026893	3.557	-1.024
ASHGA5P026895	4.673	-1.489
ASHGA5P026896	3.218	-0.764
ASHGA5P026897	5.311	1.783
ASHGA5P026904	2.942	-0.777
ASHGA5P026905	3.526	-1.95
ASHGA5P026906	7.107	0.792
ASHGA5P026907	8.388	1.152
ASHGA5P026909	2.869	0.988
ASHGA5P026911	3.817	-1.508
ASHGA5P026912	6.861	-0.486
ASHGA5P026915	6.366	0.477
ASHGA5P026917	9.394	1.654
ASHGA5P026918	6.404	-6.109
ASHGA5P026919	4.67	2.096
ASHGA5P026920	5.426	-0.636
ASHGA5P026921	7.977	0.779
ASHGA5P026923	6.756	0.453
ASHGA5P026924	5.234	1.043
ASHGA5P026926	6.743	0.48
ASHGA5P026927	5.011	1.144
ASHGA5P026928	8.061	1.048
ASHGA5P026930	4.85	0.397
ASHGA5P026931	5.802	0.825
ASHGA5P026932	4.85	0.732
ASHGA5P026933	8.469	-0.367
ASHGA5P026934	4.467	1.114
ASHGA5P026935	4.249	-1.666
ASHGA5P026936	4.165	-2.678
ASHGA5P026941	4.114	1.926
ASHGA5P026943	6.308	1.327
ASHGA5P026945	7.197	1.114
ASHGA5P026947	7.211	1.135
ASHGA5P026948	3.984	3.134
ASHGA5P026949	5.707	0.864
ASHGA5P026950	8.615	1.614
ASHGA5P026951	6.193	-1.922
ASHGA5P026952	7.355	0.702
ASHGA5P026954	7.051	1.868
ASHGA5P026958	11.306	-1.114
ASHGA5P026959	5.055	-0.747
ASHGA5P026961	2.825	0.901
ASHGA5P026962	8.523	2.726
ASHGA5P026963	4.88	0.982
ASHGA5P026965	9.161	1.515
ASHGA5P026966	2.9	1.051
ASHGA5P026968	3.685	-2.27
ASHGA5P026970	5.61	1.511
ASHGA5P026971	10.053	0.525
ASHGA5P026973	5.479	2.381
ASHGA5P026975	5.9	0.965
ASHGA5P026976	5.649	1.536
ASHGA5P026979	2.996	-0.891
ASHGA5P026981	4.816	-1.866
ASHGA5P026984	2.602	0.455
ASHGA5P026985	10.021	3.237
ASHGA5P026986	6.725	2.908
ASHGA5P026988	4.137	-2.037
ASHGA5P026989	10.211	1.027
ASHGA5P026991	6.487	0.512
ASHGA5P026995	5.728	1.674
ASHGA5P026997	12.101	0.346
ASHGA5P026998	7.635	0.83
ASHGA5P026999	7.629	0.519
ASHGA5P027000	9.011	1.711
ASHGA5P027002	12.191	1.11
ASHGA5P027003	7.439	0.757
ASHGA5P027004	7.419	2.687
ASHGA5P027005	8.342	3.513
ASHGA5P027006	9.88	-1.335
ASHGA5P027007	5.848	0.941
