ID	log2(fold change)	-log10(Pvalue)
ASHGA5P045739	0.436	2.197
ASHGA5P045740	-0.748	3.372
ASHGA5P045743	-0.384	1.681
ASHGA5P045744	-2.734	5.419
ASHGA5P045746	0.509	1.871
ASHGA5P045747	0.772	2.273
ASHGA5P045749	-0.547	2.049
ASHGA5P045750	-0.492	1.757
ASHGA5P045751	-2.543	5.473
ASHGA5P045752	-1.955	5.877
ASHGA5P045753	1.145	2.122
ASHGA5P045755	1.444	4.327
ASHGA5P045756	0.976	2.365
ASHGA5P045758	0.533	2.223
ASHGA5P045759	1.249	4.817
ASHGA5P045761	1.649	4.507
ASHGA5P045763	1.438	3.916
ASHGA5P045764	0.864	2.577
ASHGA5P045769	1.14	4.45
ASHGA5P045770	2.554	4.597
ASHGA5P045771	0.775	2.138
ASHGA5P045774	-1.278	2.166
ASHGA5P045776	1.331	4.56
ASHGA5P045778	0.935	1.607
ASHGA5P045779	-1.94	5.756
ASHGA5P045780	-1.761	4.03
ASHGA5P045786	-1.16	2.586
ASHGA5P045790	-0.468	2.048
ASHGA5P045796	0.677	1.577
ASHGA5P045798	0.548	2.169
ASHGA5P045799	-1.679	4.67
ASHGA5P045803	0.649	2.02
ASHGA5P045804	-1.563	2.556
ASHGA5P045805	0.547	1.716
ASHGA5P045806	4.606	5.933
ASHGA5P045807	5.208	7.458
ASHGA5P045808	-1.953	2.105
ASHGA5P045809	-1.513	4.995
ASHGA5P045811	-1.759	2.286
ASHGA5P045812	0.761	2.692
ASHGA5P045813	0.76	2.816
ASHGA5P045814	-4.49	4.595
ASHGA5P045815	3.348	6.133
ASHGA5P045817	-0.738	1.583
ASHGA5P045818	0.624	2.169
ASHGA5P045819	0.826	2.391
ASHGA5P045820	1.239	3.779
ASHGA5P045821	1.123	3.395
ASHGA5P045822	-1.209	4.004
ASHGA5P045823	0.476	1.884
ASHGA5P045824	-3.641	3.261
ASHGA5P045827	-5.057	5.023
ASHGA5P045828	1.82	5.096
ASHGA5P045829	1.499	4.2
ASHGA5P045831	-0.75	1.907
ASHGA5P045833	0.673	1.635
ASHGA5P045835	1.496	2.708
ASHGA5P045838	0.479	2.011
ASHGA5P045841	-1.296	3.206
ASHGA5P045843	-1.19	2.892
ASHGA5P045845	-1.584	5.192
ASHGA5P045847	2.258	2.99
ASHGA5P045854	1.271	1.829
ASHGA5P045855	1.092	1.876
ASHGA5P045858	2.119	3.769
ASHGA5P045859	3.111	6.352
ASHGA5P045860	1.327	2.017
ASHGA5P045861	-0.499	2.009
ASHGA5P045862	-2.953	4.507
ASHGA5P045866	1.208	1.845
ASHGA5P045867	1.219	3.447
ASHGA5P045868	-6.355	5.162
ASHGA5P045870	-1.542	4.366
ASHGA5P045871	-1.496	4.972
ASHGA5P045873	-0.667	2.928
ASHGA5P045874	1.053	1.61
ASHGA5P045875	0.679	1.646
ASHGA5P045876	0.46	1.619
ASHGA5P045877	-3.559	6.25
ASHGA5P045880	-1.128	3.984
ASHGA5P045885	-0.642	2.578
ASHGA5P045886	3.449	7.035
ASHGA5P045888	-2.828	5.877
ASHGA5P045891	1.199	1.752
ASHGA5P045892	0.687	1.998
ASHGA5P045894	0.973	2.106
ASHGA5P045895	1.239	2.047
ASHGA5P045896	1.582	4.718
ASHGA5P045897	0.717	1.882
ASHGA5P045898	0.427	2.168
ASHGA5P045899	0.876	2.62
ASHGA5P045900	1.156	1.873
ASHGA5P045903	1.004	3.042
ASHGA5P045904	1.098	4.006
ASHGA5P045906	-3.056	6.945
ASHGA5P045908	0.505	2.428
ASHGA5P045910	0.517	1.546
ASHGA5P045911	1.189	2.041
ASHGA5P045913	-9.119	8.766
ASHGA5P045914	2.564	3.674
ASHGA5P045916	3.532	7.077
ASHGA5P045917	2.572	3.697
ASHGA5P045918	0.92	3.663
ASHGA5P045919	1.449	3.602
ASHGA5P045920	0.838	3.107
ASHGA5P045921	-3.578	5.736
ASHGA5P045922	0.65	1.858
ASHGA5P045923	1.671	4.569
ASHGA5P045924	-1.804	3.599
ASHGA5P045926	-3.853	6.349
ASHGA5P045930	0.524	1.879
ASHGA5P045935	-0.379	1.639
ASHGA5P045939	0.796	2.053
ASHGA5P045940	0.829	3.284
ASHGA5P045944	-0.955	3.024
ASHGA5P045948	1.226	1.606
ASHGA5P045950	0.495	1.746
ASHGA5P045951	1.932	5.278
ASHGA5P045953	0.505	2.007
ASHGA5P045954	0.374	1.694
ASHGA5P045956	1.867	4.953
ASHGA5P045957	0.975	2.062
ASHGA5P045960	0.844	2.371
ASHGA5P045962	-1.156	4.09
ASHGA5P045963	0.808	2.704
ASHGA5P045964	0.871	1.857
ASHGA5P045967	0.736	2.174
ASHGA5P045968	2.951	4.821
ASHGA5P045969	-1.728	2.794
ASHGA5P045972	0.858	2.545
ASHGA5P045976	-1.113	2.6
ASHGA5P045977	-0.606	2.41
ASHGA5P045978	1.264	2.95
ASHGA5P045979	0.647	1.83
ASHGA5P045980	1.786	2.718
ASHGA5P045981	5.493	8.353
ASHGA5P045982	1.072	3.949
ASHGA5P045983	1.407	2.434
ASHGA5P045986	-1.247	4.111
ASHGA5P045987	0.498	1.932
ASHGA5P045989	0.891	2.605
ASHGA5P045992	-1.949	5.392
ASHGA5P045997	0.484	2.456
ASHGA5P045998	1.212	4.691
ASHGA5P046002	1.467	4.709
ASHGA5P046004	1.759	5.396
ASHGA5P046006	1.539	4.085
ASHGA5P046007	1.213	2.9
ASHGA5P046008	2.008	4.353
ASHGA5P046009	0.872	1.818
ASHGA5P046010	-1.112	2.237
ASHGA5P046011	-1.012	1.965
ASHGA5P046012	0.961	3.131
ASHGA5P046013	1.901	3.28
ASHGA5P046014	0.952	2.751
ASHGA5P046017	0.942	1.725
ASHGA5P046020	0.377	1.631
ASHGA5P046022	-1.453	2.906
ASHGA5P046026	0.924	3.516
ASHGA5P046027	2.253	6.086
ASHGA5P046028	1.562	3.856
ASHGA5P046029	1.845	3.687
ASHGA5P046030	0.96	3.534
ASHGA5P046031	0.679	3.25
ASHGA5P046032	-1.867	1.994
ASHGA5P046036	-1.802	2.843
ASHGA5P046040	-1.515	1.601
ASHGA5P046042	0.825	2.531
ASHGA5P046044	1.222	4.525
ASHGA5P046051	0.976	3.444
ASHGA5P046052	0.952	2.634
ASHGA5P046055	1.427	4.226
ASHGA5P046057	0.81	2.64
ASHGA5P046058	-1.464	3.127
ASHGA5P046061	0.803	2.66
ASHGA5P046062	0.537	1.773
ASHGA5P046063	-1.601	3.316
ASHGA5P046065	1.03	2.23
ASHGA5P046067	-0.941	3.266
ASHGA5P046069	-1.013	2.767
ASHGA5P046070	0.661	2.765
ASHGA5P046071	0.628	2.963
ASHGA5P046072	0.602	2.877
ASHGA5P046074	-0.351	1.827
ASHGA5P046075	0.444	2.262
ASHGA5P046077	2.131	5.595
ASHGA5P046078	0.591	2.388
ASHGA5P046079	3.441	6.408
ASHGA5P046080	1.248	4.612
ASHGA5P046081	0.717	2.044
ASHGA5P046083	0.637	2.429
ASHGA5P046084	-0.362	1.626
ASHGA5P046087	0.513	1.573
ASHGA5P046088	0.608	2.48
ASHGA5P046089	1.193	3.316
ASHGA5P046090	-0.805	1.591
ASHGA5P046091	1.105	2.295
ASHGA5P046092	-1.511	5.21
ASHGA5P046093	0.364	1.871
ASHGA5P046094	1.19	4.378
ASHGA5P046095	-0.505	2.28
ASHGA5P046096	-1.911	5.754
ASHGA5P046097	-0.772	2.896
ASHGA5P046098	-1.132	4.483
ASHGA5P046099	-2.333	5.18
ASHGA5P046100	-1.418	1.986
ASHGA5P046101	0.508	2.209
ASHGA5P046102	1.108	3.963
ASHGA5P046109	1.145	2.05
ASHGA5P046111	-2.318	3.739
ASHGA5P046113	-2.129	4.981
ASHGA5P046115	0.457	1.862
ASHGA5P046118	-0.955	3.121
ASHGA5P046119	0.466	1.839
ASHGA5P046120	1.249	2.692
ASHGA5P046124	0.889	2.295
ASHGA5P046128	0.722	2.108
ASHGA5P046130	-1.385	2.351
ASHGA5P046134	-1.489	2.941
ASHGA5P046136	0.755	2.829
ASHGA5P046137	1.625	3.873
ASHGA5P046141	6.685	6.964
ASHGA5P046144	-1.754	1.804
ASHGA5P046145	0.885	2.594
ASHGA5P046146	0.897	3.038
ASHGA5P046147	1.058	3.746
ASHGA5P046148	1.046	1.966
ASHGA5P046150	0.801	3.4
ASHGA5P046151	-2.927	5.299
ASHGA5P046152	1.009	2.112
ASHGA5P046154	-1.531	4.268
ASHGA5P046155	4.018	5.926
ASHGA5P046156	1.119	1.733
ASHGA5P046157	1.412	4.218
ASHGA5P046158	0.973	3.024
ASHGA5P046159	-1.314	4.093
ASHGA5P046160	1.246	2.009
ASHGA5P046161	0.692	3.24
ASHGA5P046162	-1.112	3.085
ASHGA5P046164	-2.878	5.084
ASHGA5P046165	1.39	3.352
ASHGA5P046166	0.696	1.783
ASHGA5P046170	1.655	3.576
ASHGA5P046176	-0.941	1.815
ASHGA5P046180	-0.588	2.473
ASHGA5P046181	-2.918	4.74
ASHGA5P046184	-1.484	4.661
ASHGA5P046185	-1.52	3.887
ASHGA5P046189	0.977	1.746
ASHGA5P046192	0.783	2.845
ASHGA5P046195	-4.078	3.44
ASHGA5P046199	-2.881	3.007
ASHGA5P046201	1.744	2.128
ASHGA5P046203	-1.07	2.74
ASHGA5P046205	1.001	2.444
ASHGA5P046206	1.391	2.774
ASHGA5P046208	0.891	3.5
ASHGA5P046209	3.057	4.777
ASHGA5P046210	1.155	1.965
ASHGA5P046212	-2.919	6.373
ASHGA5P046213	0.987	3.52
ASHGA5P046214	1.213	1.732
ASHGA5P046216	-1.487	3.826
ASHGA5P046219	-1.331	4.211
ASHGA5P046220	0.459	1.912
ASHGA5P046221	-1.594	4.095
ASHGA5P046223	1.089	2.003
ASHGA5P046226	0.817	3.363
ASHGA5P046231	0.88	2.053
ASHGA5P046232	-1.029	3.56
ASHGA5P046233	-0.539	2.296
ASHGA5P046234	1.518	3.825
ASHGA5P046235	0.736	1.569
ASHGA5P046237	2.544	3.516
ASHGA5P046241	0.926	2.971
ASHGA5P046242	0.536	2.266
ASHGA5P046243	1.096	3.693
ASHGA5P046245	-0.594	1.777
ASHGA5P046249	0.587	1.944
ASHGA5P046250	-1.267	3.216
ASHGA5P046252	-2.483	2.57
ASHGA5P046253	1.242	2.041
ASHGA5P046255	1.761	4.258
ASHGA5P046256	-1.539	5.022
ASHGA5P046257	1.001	2.37
ASHGA5P046258	0.827	3.777
ASHGA5P046260	-0.867	3.376
ASHGA5P046261	1.368	4.707
ASHGA5P046263	-0.961	3.718
ASHGA5P046264	2.059	4.232
ASHGA5P046265	-0.631	2.214
ASHGA5P046267	1.469	4.517
ASHGA5P046271	0.891	3.211
ASHGA5P046272	1.772	4.456
ASHGA5P046273	-1.178	2.726
ASHGA5P046274	-1.007	2.54
ASHGA5P046276	0.534	1.675
ASHGA5P046283	-2.769	1.582
ASHGA5P046284	0.538	1.73
ASHGA5P046286	0.765	2.374
ASHGA5P046287	-2.934	2.277
ASHGA5P046290	1.683	2.88
ASHGA5P046292	0.367	1.873
ASHGA5P046295	-0.428	1.623
ASHGA5P046298	-1.465	1.628
ASHGA5P046300	-1.464	4.593
ASHGA5P046301	1.103	3.259
ASHGA5P046306	-0.904	2.367
ASHGA5P046307	-0.549	2.094
ASHGA5P046308	2.157	5.554
ASHGA5P046309	-2.096	5.593
ASHGA5P046311	-1.819	1.925
ASHGA5P046312	-1.42	3.558
ASHGA5P046313	1.418	3.244
ASHGA5P046318	-1.173	3.503
ASHGA5P046321	2.316	6.31
ASHGA5P046323	1.475	2.052
ASHGA5P046326	1.38	3.398
ASHGA5P046327	0.693	2.907
ASHGA5P046328	1.865	5.705
ASHGA5P046330	-1.046	3.981
ASHGA5P046335	0.867	2.424
ASHGA5P046336	1.428	2.651
ASHGA5P046337	-2.225	2.059
ASHGA5P046338	2.062	5.75
ASHGA5P046339	2.052	5.926
ASHGA5P046340	0.986	2.932
ASHGA5P046341	2.558	5.59
ASHGA5P046342	-1.039	3.684
ASHGA5P046343	-1.23	4.367
ASHGA5P046345	-1.488	4.148
ASHGA5P046346	-2.203	4.348
ASHGA5P046347	0.54	2.258
ASHGA5P046348	-2.359	2.841
ASHGA5P046353	1.047	2.149
ASHGA5P046355	2.066	4.25
ASHGA5P046357	0.883	2.447
ASHGA5P046358	1.611	4.832
ASHGA5P046359	3.061	5.208
ASHGA5P046362	0.992	2.038
ASHGA5P046363	1.724	3.698
ASHGA5P046372	-4.975	6.842
ASHGA5P046373	1.27	1.971
ASHGA5P046374	1.225	4.256
ASHGA5P046375	-1.228	4.681
ASHGA5P046377	2.762	5.392
ASHGA5P046378	1.187	2.057
ASHGA5P046379	2.257	4.868
ASHGA5P046380	1.1	2.665
ASHGA5P046382	-0.859	3.872
ASHGA5P046383	4.347	5.8
ASHGA5P046384	0.581	2.074
ASHGA5P046385	-2.006	2.429
ASHGA5P046386	0.547	2.512
ASHGA5P046388	-1.548	4.409
ASHGA5P046393	-0.665	2.61
ASHGA5P046395	-3.368	5.714
ASHGA5P046396	1.273	4.069
ASHGA5P046397	1.143	4.22
ASHGA5P046398	0.654	2.742
ASHGA5P046399	-3.798	3.372
ASHGA5P046400	0.782	2.937
ASHGA5P046401	1.133	2.274
ASHGA5P046402	0.973	3.384
ASHGA5P046405	-1.338	2.787
ASHGA5P046406	1.5	1.7
ASHGA5P046409	1.057	4.034
ASHGA5P046410	0.351	1.785
ASHGA5P046414	-0.519	2.522
ASHGA5P046415	2.822	6.548
ASHGA5P046416	-2.989	6.473
ASHGA5P046418	1.099	3.867
ASHGA5P046420	0.918	3.605
ASHGA5P046421	1.209	2.774
ASHGA5P046422	1.586	4.011
ASHGA5P046424	0.536	1.652
ASHGA5P046428	0.973	2.194
ASHGA5P046433	-0.5	2.141
ASHGA5P046434	0.96	2.095
ASHGA5P046435	-1.849	5.17
ASHGA5P046436	-2.092	5.65
ASHGA5P046438	-1.619	2.978
ASHGA5P046439	1.122	3.63
ASHGA5P046440	-0.475	2.071
ASHGA5P046441	0.939	2.416
ASHGA5P046442	-1.843	5.196
ASHGA5P046444	1.941	5.717
ASHGA5P046445	0.902	2.443
ASHGA5P046449	-3.485	5.259
ASHGA5P046451	1.104	2.037
ASHGA5P046452	-1.657	4.43
ASHGA5P046453	0.626	2.693
ASHGA5P046454	0.849	3.319
ASHGA5P046455	-1.088	2.188
ASHGA5P046456	0.556	2.399
ASHGA5P046459	0.611	2.236
ASHGA5P046463	1.403	3.153
ASHGA5P046464	1.829	1.822
ASHGA5P046465	2.192	4.39
ASHGA5P046468	-1.755	5.467
ASHGA5P046469	2.216	4.752
ASHGA5P046473	-2.275	3.51
ASHGA5P046474	0.953	3.294
ASHGA5P046475	-4.146	2.654
ASHGA5P046476	-0.963	1.974
ASHGA5P046477	2.258	1.656
ASHGA5P046478	-3.799	7.485
ASHGA5P046479	-3.218	3.225
ASHGA5P046483	-3.39	5.451
ASHGA5P046485	0.865	1.776
ASHGA5P046489	-1.081	3.402
ASHGA5P046491	-2.337	2.323
ASHGA5P046493	-0.716	2.174
ASHGA5P046495	2.183	5.071
ASHGA5P046498	0.523	2.562
ASHGA5P046499	-1.067	3.449
ASHGA5P046500	-1.351	2.979
ASHGA5P046502	1.847	3.169
ASHGA5P046503	0.675	2.426
ASHGA5P046506	0.74	1.675
ASHGA5P046510	-0.386	1.819
ASHGA5P046511	1.239	4.179
ASHGA5P046514	-0.397	1.557
ASHGA5P046515	1.316	1.962
ASHGA5P046516	1.258	3.15
ASHGA5P046521	1.079	2.226
ASHGA5P046522	1.03	2.943
ASHGA5P046523	-5.277	6.566
ASHGA5P046524	1.074	3.042
ASHGA5P046525	0.721	2.794
ASHGA5P046527	0.599	1.802
ASHGA5P046528	1.271	2.191
ASHGA5P046532	1.799	5.129
ASHGA5P046533	1.338	3.489
ASHGA5P046535	1.036	3.467
ASHGA5P046536	1.217	3.661
ASHGA5P046537	0.658	2.067
ASHGA5P046538	0.934	3.075
ASHGA5P046539	0.48	1.66
ASHGA5P046540	2.005	6.007
ASHGA5P046541	2.103	5.614
ASHGA5P046543	1.44	4.511
ASHGA5P046545	0.472	1.837
ASHGA5P046547	-0.742	2.019
ASHGA5P046548	-2.003	3.839
ASHGA5P046549	-1.902	5.07
ASHGA5P046550	2.054	5.597
ASHGA5P046551	0.422	1.549
ASHGA5P046554	0.672	1.588
ASHGA5P046555	-0.826	3.497
ASHGA5P046556	-0.369	1.639
ASHGA5P046558	1.4	3.306
ASHGA5P046560	-2.063	3.694
ASHGA5P046561	0.496	1.925
ASHGA5P046563	1.777	4.689
ASHGA5P046564	-0.407	2.063
ASHGA5P046567	0.715	2.098
ASHGA5P046568	1.442	4.008
ASHGA5P046571	1.83	5.511
ASHGA5P046574	1.342	3.62
ASHGA5P046580	4.03	6.682
ASHGA5P046583	1.026	3.43
ASHGA5P046584	0.795	1.64
ASHGA5P046588	-0.846	2.025
ASHGA5P046590	-0.826	3.195
ASHGA5P046591	-0.381	1.907
ASHGA5P046592	0.826	2.288
ASHGA5P046593	0.715	2.872
ASHGA5P046594	-5.182	7.388
ASHGA5P046595	-1.986	5.495
ASHGA5P046596	2.939	6.907
ASHGA5P046598	-2.477	1.881
ASHGA5P046599	0.848	1.739
ASHGA5P046600	2.793	4.5
ASHGA5P046602	-1.426	4.797
ASHGA5P046603	-2.542	6.553
ASHGA5P046605	-0.753	2.51
ASHGA5P046606	0.915	3.227
ASHGA5P046607	2.225	3.743
ASHGA5P046609	-1.6	1.687
ASHGA5P046610	-1.919	4.8
ASHGA5P046611	1.421	4.307
ASHGA5P046612	-0.355	1.916
ASHGA5P046614	2.994	6.316
ASHGA5P046617	1.816	4.033
ASHGA5P046620	1.178	2.61
ASHGA5P046622	-0.808	2.154
ASHGA5P046623	1.468	4.504
ASHGA5P046625	4.825	8.107
ASHGA5P046626	0.659	2.895
ASHGA5P046629	-0.933	2.78
ASHGA5P046630	-3.339	6.085
ASHGA5P046632	0.472	1.687
ASHGA5P046633	-2.17	3.144
ASHGA5P046634	-1.71	4.883
ASHGA5P046635	-0.542	2.26
ASHGA5P046636	0.422	2.045
ASHGA5P046637	0.679	2.944
ASHGA5P046638	0.932	2.035
ASHGA5P046639	1.784	4.38
ASHGA5P046640	2.017	5.071
ASHGA5P046641	1.107	2.959
ASHGA5P046643	-0.444	2.051
ASHGA5P046644	1.191	2.195
ASHGA5P046645	-1.026	2.905
ASHGA5P046646	-0.315	1.589
ASHGA5P046647	-0.875	2.269
ASHGA5P046650	2.533	3.725
ASHGA5P046651	-0.779	2.907
ASHGA5P046653	1.505	3.428
ASHGA5P046655	-2.078	3.785
ASHGA5P046656	3.391	7.072
ASHGA5P046659	-1.545	3.316
ASHGA5P046661	-1.475	3.245
ASHGA5P046662	2.228	5.105
ASHGA5P046663	1.652	4.93
ASHGA5P046664	1.726	4.297
ASHGA5P046665	2.268	5.695
ASHGA5P046666	0.645	2.287
ASHGA5P046667	0.8	2.8
ASHGA5P046669	-2.852	3.548
ASHGA5P046670	0.529	2.158
ASHGA5P046672	-2.177	6.214
ASHGA5P046676	0.494	1.714
ASHGA5P046677	-2.717	3.969
ASHGA5P046679	0.88	1.731
ASHGA5P046681	-2.109	5.816
ASHGA5P046682	-1.179	2.882
ASHGA5P046684	1.755	3.837
ASHGA5P046689	0.388	1.71
ASHGA5P046692	0.996	2.046
ASHGA5P046693	0.916	2.679
ASHGA5P046694	-0.704	3.402
ASHGA5P046695	-1.274	4.44
ASHGA5P046697	-0.935	2.655
ASHGA5P046699	0.984	3.676
ASHGA5P046700	1.019	3.507
ASHGA5P046701	-0.494	2.019
ASHGA5P046702	-2.445	5.186
ASHGA5P046703	2.001	5.491
ASHGA5P046704	2.293	5.927
ASHGA5P046705	0.548	2.126
ASHGA5P046706	1.827	1.54
ASHGA5P046707	-1.101	4.249
ASHGA5P046708	-0.604	2.267
ASHGA5P046709	1.123	3.412
ASHGA5P046711	4.829	5.947
ASHGA5P046712	-4.644	6.358
ASHGA5P046713	-1.237	2.038
ASHGA5P046715	2.263	5.958
ASHGA5P046717	1.255	1.827
ASHGA5P046718	-0.496	2.104
ASHGA5P046719	1.54	4.656
ASHGA5P046720	1.174	2.059
ASHGA5P046723	1.922	3.472
ASHGA5P046724	-1.432	1.997
ASHGA5P046725	0.41	1.635
ASHGA5P046727	2.222	3.139
ASHGA5P046728	0.431	1.573
ASHGA5P046730	-1.262	2.966
ASHGA5P046731	0.51	2.268
ASHGA5P046732	-1.073	4.053
ASHGA5P046734	-2.351	4.925
ASHGA5P046735	0.995	3.904
ASHGA5P046738	-0.406	2.117
ASHGA5P046742	0.408	1.603
ASHGA5P046743	1.48	3.073
ASHGA5P046745	1.047	3.23
ASHGA5P046746	2.013	4.739
ASHGA5P046747	1.015	2.151
ASHGA5P046751	1.345	1.611
ASHGA5P046752	1.364	4.077
ASHGA5P046753	1.435	3.216
ASHGA5P046761	0.442	2.103
ASHGA5P046763	0.907	2.321
ASHGA5P046765	-0.823	2.141
ASHGA5P046769	0.62	2.671
ASHGA5P046772	-0.968	3.22
ASHGA5P046773	1.708	1.767
ASHGA5P046774	1.011	2.446
ASHGA5P046775	0.404	1.832
ASHGA5P046776	-0.765	1.844
ASHGA5P046777	1.112	2.206
ASHGA5P046782	1.413	4.157
ASHGA5P046784	-0.993	2.197
ASHGA5P046786	-1.996	4.54
ASHGA5P046789	0.808	2.054
ASHGA5P046791	1.557	1.655
ASHGA5P046794	-0.703	2.419
ASHGA5P046796	-0.443	1.646
ASHGA5P046799	-2.085	5.636
ASHGA5P046800	-0.758	3.473
ASHGA5P046801	-1.559	3.754
ASHGA5P046802	-0.73	2.556
ASHGA5P046804	1.238	1.994
ASHGA5P046805	3.065	5.401
ASHGA5P046806	1.875	5.351
ASHGA5P046807	0.775	2.511
ASHGA5P046808	-1.184	2.652
ASHGA5P046813	1.052	1.994
ASHGA5P046817	6.606	8.668
ASHGA5P046820	1.85	4.3
ASHGA5P046822	1.466	3.533
ASHGA5P046823	0.354	1.762
ASHGA5P046824	0.761	1.958
ASHGA5P046825	1.978	3.829
ASHGA5P046826	-1.633	4.844
ASHGA5P046828	-1.811	2.715
ASHGA5P046829	2.891	5.77
ASHGA5P046830	0.529	1.888
ASHGA5P046833	0.46	2.321
ASHGA5P046834	1.293	1.892
ASHGA5P046837	-0.532	1.767
ASHGA5P046840	1.284	2.568
ASHGA5P046841	-3.316	4.815
ASHGA5P046842	-1.578	4.489
ASHGA5P046844	-1.688	2.796
ASHGA5P046847	0.792	2.89
ASHGA5P046848	0.551	2.725
ASHGA5P046854	1.422	3.313
ASHGA5P046855	-1.366	1.738
ASHGA5P046858	0.657	2.904
ASHGA5P046861	-0.768	1.72
ASHGA5P046862	-2.707	5.646
ASHGA5P046864	-0.998	3.728
ASHGA5P046865	-0.762	1.674
ASHGA5P046866	-0.698	1.666
ASHGA5P046868	2.701	5.446
ASHGA5P046874	0.809	2.089
ASHGA5P046875	1.912	4.752
ASHGA5P046877	0.919	1.944
ASHGA5P046879	-0.796	2.652
ASHGA5P046881	-2.541	4.135
ASHGA5P046884	-0.416	1.995
ASHGA5P046885	1.828	3.001
ASHGA5P046886	-1.428	1.673
ASHGA5P046887	-0.969	3.773
ASHGA5P046890	-2.942	3.028
ASHGA5P046893	0.665	3.114
ASHGA5P046894	2.362	5.282
ASHGA5P046896	0.956	3.112
ASHGA5P046898	2.668	4.65
ASHGA5P046902	1.349	2.858
ASHGA5P046904	3.468	5.424
ASHGA5P046905	-1.859	4.993
ASHGA5P046907	0.543	2.704
ASHGA5P046908	-0.597	1.595
ASHGA5P046912	0.394	1.749
ASHGA5P046914	0.523	2.472
ASHGA5P046919	1.157	2.136
ASHGA5P046920	-0.496	2.118
ASHGA5P046926	-2.278	2.177
ASHGA5P046927	1.587	5.245
ASHGA5P046931	0.465	1.754
ASHGA5P046932	1.114	4.033
ASHGA5P046935	-0.823	3.408
ASHGA5P046936	-1.524	2.865
ASHGA5P046937	0.513	1.724
ASHGA5P046939	1.028	3.385
ASHGA5P046941	-0.998	4.207
ASHGA5P046942	-0.638	2.07
ASHGA5P046944	0.559	2.293
ASHGA5P046952	2.478	6.223
ASHGA5P046954	2.679	5.654
ASHGA5P046955	-2.759	5.457
ASHGA5P046956	0.714	2.811
ASHGA5P046958	-0.955	3.752
ASHGA5P046961	0.493	1.821
ASHGA5P046962	1.017	4.085
ASHGA5P046966	-0.413	2.074
ASHGA5P046970	-1.897	5.678
ASHGA5P046971	-2.8	3.158
ASHGA5P046976	-0.721	2.042
ASHGA5P046977	1.077	2.569
ASHGA5P046978	-2.871	5.771
ASHGA5P046980	0.557	1.701
ASHGA5P046981	-2.609	5.875
ASHGA5P046982	-1.067	2.732
ASHGA5P046986	-4.581	6.806
ASHGA5P046987	0.46	2.215
ASHGA5P046989	0.816	2.991
ASHGA5P046990	0.822	2.691
ASHGA5P046992	0.366	1.88
ASHGA5P046997	1.912	4.083
ASHGA5P046998	-2.039	4.163
ASHGA5P046999	1.743	3.101
ASHGA5P047002	1.139	3.996
ASHGA5P047003	-1.582	4.082
ASHGA5P047004	1.355	1.979
ASHGA5P047006	0.974	2.456
ASHGA5P047008	1.02	3.515
ASHGA5P047011	-1.308	2.871
ASHGA5P047014	1.52	3.835
ASHGA5P047016	0.745	1.749
ASHGA5P047017	0.435	2.024
ASHGA5P047018	1.19	3.013
ASHGA5P047019	1.244	1.994
ASHGA5P047020	1.182	3.137
ASHGA5P047023	-1.103	4.486
ASHGA5P047024	0.645	3.034
ASHGA5P047027	-2.188	4.833
ASHGA5P047029	-1.929	2.905
ASHGA5P047031	-0.549	2.333
ASHGA5P047033	0.808	1.713
ASHGA5P047035	3.025	6.892
ASHGA5P047036	1.415	3.499
ASHGA5P047037	-0.927	1.708
ASHGA5P047039	-1.246	4.319
ASHGA5P047041	-1.046	2.515
ASHGA5P047043	1.291	3.245
ASHGA5P047044	-1.415	4.996
ASHGA5P047045	-0.383	2.007
ASHGA5P047046	0.854	3.87
ASHGA5P047047	0.792	3.523
ASHGA5P047048	1.472	4.04
ASHGA5P047051	0.966	1.896
ASHGA5P047057	-1.185	2.45
ASHGA5P047058	1.431	4.996
ASHGA5P047059	0.981	3.2
ASHGA5P047061	0.46	2.299
ASHGA5P047063	-0.913	2.546
ASHGA5P047064	0.533	2.52
ASHGA5P047067	0.764	1.981
ASHGA5P047069	3.687	6.306
ASHGA5P047070	1.161	2.832
ASHGA5P047072	0.433	1.559
ASHGA5P047074	0.75	2.604
ASHGA5P047077	1.549	5.025
ASHGA5P047078	-2.4	4.808
ASHGA5P047080	0.51	1.657
ASHGA5P047081	0.799	2.748
ASHGA5P047083	0.847	2.336
ASHGA5P047085	0.785	1.736
ASHGA5P047087	1.112	2.156
ASHGA5P047088	0.84	2.895
ASHGA5P047089	0.507	1.913
ASHGA5P047091	0.7	3.126
ASHGA5P047092	1.601	3.188
ASHGA5P047094	0.788	2.396
ASHGA5P047099	-1.097	1.745
ASHGA5P047101	1.042	3.921
ASHGA5P047103	1.205	2.186
ASHGA5P047104	0.473	1.845
ASHGA5P047105	-1.176	2.044
ASHGA5P047108	2.433	4.559
ASHGA5P047110	1.182	3.577
ASHGA5P047111	0.805	1.688
ASHGA5P047112	1.158	2.629
ASHGA5P047114	1.752	4.396
ASHGA5P047115	0.553	1.646
ASHGA5P047119	-2.457	5.079
ASHGA5P047121	0.914	2.692
ASHGA5P047123	0.723	2.384
ASHGA5P047124	-1.604	3.474
ASHGA5P047126	-1.117	3.483
ASHGA5P047128	-1.214	4.169
ASHGA5P047131	0.602	2.286
ASHGA5P047134	2.267	5.213
ASHGA5P047135	-1.258	2.781
ASHGA5P047136	-1.386	2.935
